date,scheduled_start,home_team,away_team,competition,stadium_name,type,half,minute,second,team,player,coord_1_x,coord_1_y,coord_1_z,receiver,coord_2_x,coord_2_y,coord_2_z
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,63,10,Dep. Riestra,Nahuel Iribarren,0.43,-0.46,-1.0,Nicolás Caro Torres,0.28,0.47,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,63,16,Dep. Riestra,Nicolás Caro Torres,0.07,0.57,-1.0,Gustavo Fernández,-0.63,-0.4,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,63,21,Dep. Riestra,Gustavo Fernández,-0.55,-0.51,-1.0,Walter Acuña,-0.49,-0.5,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,66,31,Barracas Central,Rodrigo Insúa,-0.58,-0.93,-1.0,Alexis Domínguez,0.1,-0.79,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,68,5,Dep. Riestra,Jonatan Goitía,0.3,-0.78,-1.0,Guillermo Pereira,0.17,-0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,68,8,Dep. Riestra,Guillermo Pereira,0.11,-0.6,-1.0,Jonatan Goitía,0.11,-0.74,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,7,Dep. Riestra,Guillermo Pereira,-0.42,-0.35,-1.0,Gonzalo Bravo,-0.67,-0.72,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,13,Dep. Riestra,Gonzalo Bravo,-0.78,-0.84,-1.0,Milton Céliz,-0.8,-0.71,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,25,Barracas Central,Rodrigo Insúa,0.16,-0.87,-1.0,Daniel Juárez,0.52,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,33,Barracas Central,Daniel Juárez,0.53,-0.8,-1.0,Alexis Domínguez,0.58,-0.51,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,42,Dep. Riestra,Gustavo Fernández,-0.22,-0.64,-1.0,Gonzalo Bravo,-0.21,-0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,69,47,Dep. Riestra,Gonzalo Bravo,-0.16,-0.54,-1.0,Gustavo Fernández,-0.14,-0.75,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,70,2,Dep. Riestra,Jonatan Goitía,-0.45,-0.64,-1.0,Walter Acuña,-0.37,0.38,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,70,36,Dep. Riestra,Nahuel Iribarren,0.53,-0.29,-1.0,Ignacio Arce,0.72,0.15,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,70,42,Dep. Riestra,Alan Barrionuevo,0.18,0.49,-1.0,Gustavo Fernández,-0.32,-0.27,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,70,47,Dep. Riestra,Gustavo Fernández,-0.41,-0.14,-1.0,Jonathan Herrera,-0.48,0.18,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,70,49,Dep. Riestra,Jonathan Herrera,-0.53,0.33,-1.0,Milton Céliz,-0.62,0.56,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,6,Dep. Riestra,Walter Acuña,-0.49,0.71,-1.0,Alan Barrionuevo,-0.55,0.9,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,16,Dep. Riestra,Ignacio Arce,0.69,0.07,-1.0,Nicolás Caro Torres,0.32,0.77,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,23,Dep. Riestra,Nicolás Caro Torres,0.08,0.77,-1.0,Gustavo Fernández,-0.81,-0.82,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,32,Dep. Riestra,Gustavo Fernández,-0.86,-0.55,-1.0,Jonathan Herrera,-0.9,-0.27,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,52,Dep. Riestra,Gonzalo Bravo,-0.94,-0.51,-1.0,Guillermo Pereira,-0.68,-0.51,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,71,57,Dep. Riestra,Guillermo Pereira,-0.65,-0.44,-1.0,Walter Acuña,-0.51,0.52,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,72,57,Dep. Riestra,Nahuel Iribarren,-0.36,-0.24,-1.0,Alan Barrionuevo,-0.71,-0.62,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,73,2,Dep. Riestra,Alan Barrionuevo,-0.78,-0.79,-1.0,Jonatan Goitía,-0.59,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,73,8,Dep. Riestra,Guillermo Pereira,-0.38,0.04,-1.0,Gonzalo Bravo,-0.75,0.51,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,2,Barracas Central,Rodrigo Herrera,-0.35,-0.23,-1.0,Jhonatan Candia,0.4,-0.16,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,9,Barracas Central,Rodrigo Herrera,-0.25,-0.13,-1.0,Facundo Mater,-0.46,0.74,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,13,Barracas Central,Facundo Mater,-0.48,0.8,-1.0,Nicolás Capraro,-0.56,0.45,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,15,Barracas Central,Nicolás Capraro,-0.76,0.52,-1.0,Facundo Mater,-0.41,0.84,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,17,Barracas Central,Facundo Mater,-0.49,0.89,-1.0,Nicolás Capraro,-0.56,0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,24,Dep. Riestra,Guillermo Pereira,-0.09,-0.12,-1.0,Jonatan Goitía,-0.16,-0.47,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,29,Dep. Riestra,Jonatan Goitía,-0.23,-0.57,-1.0,Guillermo Pereira,-0.23,-0.32,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,31,Dep. Riestra,Guillermo Pereira,-0.22,-0.43,-1.0,Nicolás Caro Torres,0.16,-0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,33,Dep. Riestra,Nicolás Caro Torres,0.15,-0.53,-1.0,Gustavo Fernández,-0.52,-0.41,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,75,36,Dep. Riestra,Gustavo Fernández,-0.65,-0.39,-1.0,Walter Acuña,-0.68,-0.2,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,76,36,Barracas Central,Rodrigo Insúa,0.03,-0.94,-1.0,Jhonatan Candia,0.49,-0.65,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,76,46,Dep. Riestra,Jonatan Goitía,0.16,-0.7,-1.0,Guillermo Pereira,0.09,-0.35,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,76,49,Dep. Riestra,Guillermo Pereira,0.1,-0.27,-1.0,Nicolás Caro Torres,0.33,0.08,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,76,58,Dep. Riestra,Walter Acuña,-0.49,-0.47,-1.0,Gustavo Fernández,-0.61,-0.22,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,77,39,Barracas Central,Sebastián Moyano,-0.84,-0.06,-1.0,Daniel Juárez,0.84,0.9,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,3,Dep. Riestra,Leonardo Landriel,0.61,0.84,-1.0,Nicolás Caro Torres,0.6,0.58,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,7,Dep. Riestra,Nicolás Caro Torres,0.61,0.51,-1.0,Ignacio Arce,0.75,-0.13,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,9,Dep. Riestra,Ignacio Arce,0.65,-0.26,-1.0,Guillermo Pereira,0.48,-0.33,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,13,Dep. Riestra,Guillermo Pereira,0.39,-0.24,-1.0,Leonardo Landriel,0.11,0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,16,Dep. Riestra,Leonardo Landriel,0.1,0.47,-1.0,Nicolás Caro Torres,0.16,0.25,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,30,Barracas Central,Jhonatan Candia,0.01,-0.68,-1.0,Rodrigo Insúa,-0.54,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,34,Barracas Central,Rodrigo Insúa,-0.51,-0.71,-1.0,Rodrigo Herrera,-0.27,-0.18,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,36,Barracas Central,Rodrigo Herrera,-0.26,-0.2,-1.0,Carlos Arce,0.09,-0.45,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,80,38,Barracas Central,Carlos Arce,0.11,-0.42,-1.0,Maximiliano Puig,0.79,-0.82,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,15,Dep. Riestra,Ignacio Arce,0.43,-0.35,-1.0,Nicolás Caro Torres,0.33,0.41,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,27,Dep. Riestra,Guillermo Pereira,-0.3,-0.06,-1.0,Walter Acuña,-0.42,-0.76,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,33,Dep. Riestra,Walter Acuña,-0.27,-0.58,-1.0,Guillermo Pereira,-0.2,-0.46,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,35,Dep. Riestra,Guillermo Pereira,-0.12,-0.49,-1.0,Alan Barrionuevo,0.18,-0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,39,Dep. Riestra,Alan Barrionuevo,0.07,-0.4,-1.0,Guillermo Pereira,-0.14,-0.21,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,41,Dep. Riestra,Guillermo Pereira,-0.22,-0.15,-1.0,Gonzalo Bravo,-0.29,0.12,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,48,Dep. Riestra,Ignacio Arce,0.47,0.36,-1.0,Leonardo Landriel,-0.14,0.85,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,81,55,Dep. Riestra,Leonardo Landriel,-0.02,0.78,-1.0,Nicolás Caro Torres,0.11,0.78,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,82,51,Dep. Riestra,Nicolás Caro Torres,0.73,0.38,-1.0,Ignacio Arce,0.74,0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,82,53,Dep. Riestra,Ignacio Arce,0.71,-0.15,-1.0,Alan Barrionuevo,0.54,-0.55,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,83,28,Barracas Central,Facundo Mater,0.25,0.77,-1.0,Daniel Juárez,0.63,0.89,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,83,37,Barracas Central,Rodrigo Herrera,0.21,0.61,-1.0,Facundo Mater,0.2,0.88,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,83,42,Barracas Central,Facundo Mater,0.21,0.92,-1.0,Rodrigo Herrera,0.26,0.64,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,83,44,Barracas Central,Rodrigo Herrera,0.21,0.58,-1.0,Daniel Juárez,0.43,0.86,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,84,21,Barracas Central,Facundo Mater,0.37,0.93,-1.0,Daniel Juárez,0.73,0.84,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,84,35,Dep. Riestra,Ignacio Arce,0.65,0.39,-1.0,Leonardo Landriel,0.23,0.81,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,84,40,Dep. Riestra,Leonardo Landriel,0.15,0.81,-1.0,Gustavo Fernández,-0.58,-0.11,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,85,25,Dep. Riestra,Alan Barrionuevo,0.07,0.22,-1.0,Leonardo Landriel,-0.01,0.74,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,85,28,Dep. Riestra,Leonardo Landriel,-0.07,0.83,-1.0,Jonathan Herrera,-0.52,0.55,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,85,32,Dep. Riestra,Jonathan Herrera,-0.45,0.45,-1.0,Milton Céliz,-0.36,0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,85,49,Dep. Riestra,Milton Céliz,-0.35,0.04,-1.0,Jonatan Goitía,-0.39,-0.3,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,86,14,Dep. Riestra,Jonatan Goitía,0.31,-0.66,-1.0,Jonathan Herrera,-0.2,-0.33,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,86,18,Dep. Riestra,Jonathan Herrera,-0.22,-0.3,-1.0,Enzo Avaro,-0.12,-0.21,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,86,20,Dep. Riestra,Enzo Avaro,-0.1,-0.24,-1.0,Gonzalo Bravo,-0.53,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,87,13,Barracas Central,Jhonatan Candia,0.43,-0.63,-1.0,Maximiliano Puig,0.25,-0.75,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,87,17,Barracas Central,Maximiliano Puig,0.28,-0.76,-1.0,Rodrigo Herrera,-0.01,-0.67,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,87,39,Dep. Riestra,Nicolás Caro Torres,0.7,-0.26,-1.0,Ignacio Arce,0.7,-0.36,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,87,43,Dep. Riestra,Ignacio Arce,0.53,-0.3,-1.0,Nicolás Caro Torres,0.39,0.37,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,87,47,Dep. Riestra,Nicolás Caro Torres,0.16,0.38,-1.0,Gustavo Fernández,-0.58,-0.34,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,88,46,Dep. Riestra,Enzo Avaro,0.72,-0.76,-1.0,Ignacio Arce,0.78,-0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,88,49,Dep. Riestra,Ignacio Arce,0.78,-0.41,-1.0,Walter Acuña,-0.03,-0.14,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,88,52,Dep. Riestra,Walter Acuña,-0.01,0.04,-1.0,Gustavo Fernández,-0.25,-0.2,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,88,54,Dep. Riestra,Gustavo Fernández,-0.24,-0.31,-1.0,Milton Céliz,-0.21,-0.34,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,88,56,Dep. Riestra,Milton Céliz,-0.24,-0.43,-1.0,Gonzalo Bravo,-0.62,-0.76,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,89,8,Dep. Riestra,Alan Barrionuevo,0.17,-0.73,-1.0,Milton Céliz,-0.12,-0.47,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,89,52,Dep. Riestra,Jonatan Goitía,-0.8,-0.79,-1.0,Ignacio Arce,-0.76,0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,90,33,Dep. Riestra,Ignacio Arce,0.44,0.56,-1.0,Gustavo Fernández,-0.4,-0.36,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,90,44,Barracas Central,Jhonatan Candia,-0.04,-0.52,-1.0,Rodrigo Insúa,-0.51,-0.84,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,90,55,Dep. Riestra,Milton Céliz,0.6,-0.35,-1.0,Leonardo Landriel,0.53,0.28,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,91,3,Dep. Riestra,Jonatan Goitía,0.43,-0.32,-1.0,Ignacio Arce,0.81,-0.16,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,91,30,Dep. Riestra,Alan Barrionuevo,0.0,-0.5,-1.0,Walter Acuña,-0.32,0.01,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,91,34,Dep. Riestra,Walter Acuña,-0.47,0.26,-1.0,Jonathan Herrera,-0.6,0.76,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,91,38,Dep. Riestra,Jonathan Herrera,-0.61,0.86,-1.0,Leonardo Landriel,-0.21,0.62,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,91,44,Dep. Riestra,Leonardo Landriel,-0.24,0.4,-1.0,Milton Céliz,-0.28,0.24,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,92,10,Dep. Riestra,Jonatan Goitía,-0.22,-0.72,-1.0,Enzo Avaro,-0.57,-0.22,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,92,15,Dep. Riestra,Enzo Avaro,-0.62,-0.16,-1.0,Walter Acuña,-0.65,0.21,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,94,15,Barracas Central,Daniel Juárez,-0.19,0.83,-1.0,Maximiliano Puig,0.5,-0.64,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,completed_pass,2,95,2,Barracas Central,Facundo Mater,-0.48,0.87,-1.0,Jhonatan Candia,0.4,0.29,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,0,45,Dep. Riestra,Walter Acuña,0.88,-0.86,-1.0,,0.87,-0.73,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,1,34,Dep. Riestra,Guillermo Pereira,-0.22,-0.84,-1.0,,0.2,-0.73,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,1,39,Dep. Riestra,Milton Céliz,0.15,-0.56,-1.0,,0.27,-0.51,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,3,50,Dep. Riestra,Nicolás Benegas,0.58,-0.31,-1.0,,0.65,0.07,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,3,56,Dep. Riestra,Nahuel Iribarren,-0.23,-0.26,-1.0,,0.49,0.43,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,4,5,Dep. Riestra,Walter Acuña,0.45,0.33,-1.0,,0.63,0.22,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,4,13,Dep. Riestra,William Machado,0.14,0.66,-1.0,,0.11,0.86,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,4,56,Dep. Riestra,William Machado,0.4,-0.43,-1.0,,0.47,-0.35,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,6,27,Dep. Riestra,Nicolás Benegas,0.52,-0.12,-1.0,,0.64,-0.27,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,6,39,Barracas Central,Rodrigo Herrera,0.05,-0.8,-1.0,,-0.4,-0.7,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,6,44,Dep. Riestra,Ignacio Arce,-0.43,-0.06,-1.0,,0.26,-0.35,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,6,48,Dep. Riestra,Alan Barrionuevo,-0.16,-0.53,-1.0,,0.29,-0.23,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,7,10,Dep. Riestra,Ignacio Arce,-0.79,-0.07,-1.0,,0.02,-0.03,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,9,8,Dep. Riestra,Guillermo Pereira,-0.7,-0.73,-1.0,,-0.12,-0.46,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,9,14,Dep. Riestra,Alan Barrionuevo,-0.51,-0.2,-1.0,,-0.33,-0.21,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,9,24,Barracas Central,Siro Rosané,-0.31,-0.04,-1.0,,-0.41,0.59,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,9,25,Dep. Riestra,Milton Céliz,-0.3,0.12,-1.0,,0.43,0.17,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,10,10,Dep. Riestra,Guillermo Pereira,0.12,-0.68,-1.0,,0.1,0.03,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,11,28,Dep. Riestra,Ignacio Arce,-0.43,0.26,-1.0,,0.51,0.06,-1.0
